City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
314,thurso,58.5927,-3.5259,7.140000000000043,76,23,5.88,GB,2023-04-18
315,san ignacio,17.1561,-89.0714,33.08000000000004,46,20,3.09,BZ,2023-04-18
316,kyren,51.6828,102.1408,-8.129999999999995,76,76,1.2,RU,2023-04-18
317,ujae,8.9322,165.7642,27.310000000000002,78,93,7.9,MH,2023-04-18
318,bonga,7.2833,36.2333,15.980000000000018,99,100,1.0,ET,2023-04-18
319,belogradchik,43.6272,22.6836,8.410000000000025,96,100,1.14,BG,2023-04-18
320,noshiro,40.2039,140.0242,11.460000000000036,83,69,6.21,JP,2023-04-18
321,itoman,26.1247,127.6694,24.430000000000007,88,75,9.77,JP,2023-04-18
322,salinopolis,-0.6136,-47.3561,25.08000000000004,89,100,2.84,BR,2023-04-18
323,demba,-5.51,22.2667,19.810000000000002,98,96,1.34,CD,2023-04-18
324,osceola,28.042,-81.1242,25.0,42,0,4.75,US,2023-04-18
325,portland,45.5234,-122.6762,10.910000000000025,73,75,6.26,US,2023-04-18
326,kapa'a,22.0752,-159.319,23.390000000000043,89,100,6.69,US,2023-04-18
327,williamson,30.6502,-97.6003,25.960000000000036,57,100,6.69,US,2023-04-18
328,suseni,46.6667,25.55,4.4500000000000455,87,100,1.24,RO,2023-04-18
329,nadi,-17.8,177.4167,29.0,79,75,3.09,FJ,2023-04-18
330,strezhevoy,60.7333,77.5889,-11.919999999999959,96,100,4.31,RU,2023-04-18
331,castlegar,49.2998,-117.6689,4.980000000000018,83,100,2.05,CA,2023-04-18
332,odiongan,12.4017,121.9919,27.390000000000043,81,75,2.55,PH,2023-04-18
333,yelizovo,53.1873,158.3805,3.080000000000041,80,75,5.0,RU,2023-04-18
334,nagqu,31.5,92.0,1.990000000000009,54,92,2.7,CN,2023-04-18
335,ambodifotatra,-16.9833,49.85,25.950000000000045,83,12,6.15,MG,2023-04-18
336,turbat,26.0023,63.044,24.629999999999995,45,100,0.96,PK,2023-04-18
337,wuwei,37.9281,102.6414,11.970000000000027,37,69,5.24,CN,2023-04-18
338,margate,51.3813,1.3862,9.939999999999998,87,86,2.24,GB,2023-04-18
339,opuwo,-18.0607,13.84,19.49000000000001,57,16,1.35,NA,2023-04-18
340,ancud,-41.8697,-73.8203,12.420000000000016,93,100,2.7,CL,2023-04-18
341,galveston,29.3669,-94.9669,26.140000000000043,72,0,7.72,US,2023-04-18
342,klaksvik,62.2266,-6.589,7.510000000000048,87,76,7.04,FO,2023-04-18
343,liwale,-9.7667,37.9333,19.470000000000027,99,96,1.84,TZ,2023-04-18
344,kulim,5.365,100.5618,26.74000000000001,89,79,1.35,MY,2023-04-18
345,marat,25.0701,45.4615,21.590000000000032,58,100,5.69,SA,2023-04-18
346,acarau,-2.8856,-40.12,26.03000000000003,83,90,3.73,BR,2023-04-18
347,glubokoye,50.1456,82.3114,1.8600000000000136,60,100,6.0,KZ,2023-04-18
348,yaren,-0.5472,166.916,28.160000000000025,76,21,4.27,NR,2023-04-18
349,east london,-33.0153,27.9116,19.439999999999998,82,0,2.35,ZA,2023-04-18
350,kas,36.2018,29.6377,16.27000000000004,64,0,3.06,TR,2023-04-18
351,tanumah,27.1,44.1333,22.590000000000032,58,99,3.99,SA,2023-04-18
352,thomazeau,18.6519,-72.0947,28.99000000000001,78,56,1.32,HT,2023-04-18
353,skhirate,33.8498,-7.0404,18.510000000000048,93,84,1.79,MA,2023-04-18
354,guerrero negro,27.9769,-114.0611,16.730000000000018,63,100,9.69,MX,2023-04-18
355,aleksandrovskoye,44.7142,43.0008,5.9500000000000455,91,94,3.9,RU,2023-04-18
356,persembe,41.0656,37.7714,13.680000000000007,74,80,3.3,TR,2023-04-18
357,dampit,-8.2116,112.7493,21.390000000000043,95,84,1.23,ID,2023-04-18
358,melong,5.1218,9.9614,20.77000000000004,92,74,0.75,CM,2023-04-18
359,zheleznogorsk,52.331,35.3711,7.330000000000041,70,100,3.55,RU,2023-04-18
360,twin falls,42.3505,-114.6445,3.9399999999999977,38,100,12.86,US,2023-04-18
361,zaozersk,69.4005,32.4476,2.0500000000000114,90,100,9.31,RU,2023-04-18
362,nago,26.5881,127.9761,24.470000000000027,88,76,7.12,JP,2023-04-18
363,shchuchinsk,52.9333,70.2,-4.1200000000000045,96,40,0.95,KZ,2023-04-18
364,janakpur,26.7183,85.9065,27.590000000000032,19,0,1.59,NP,2023-04-18
365,penzance,50.1186,-5.5371,9.379999999999995,84,69,8.33,GB,2023-04-18
366,ati,13.2154,18.3353,32.650000000000034,16,41,3.23,TD,2023-04-18
367,extrema,-22.8547,-46.3183,19.33000000000004,97,100,4.07,BR,2023-04-18
368,valdivia,-39.8142,-73.2459,13.050000000000011,99,100,0.95,CL,2023-04-18
369,alofi,-19.0595,-169.9187,25.939999999999998,89,100,2.57,NU,2023-04-18
370,camias,15.1736,120.9651,28.79000000000002,80,19,1.29,PH,2023-04-18
371,stranraer,54.9023,-5.0273,7.740000000000009,64,1,8.03,GB,2023-04-18
372,lethem,3.3803,-59.7968,26.220000000000027,71,99,1.2,GY,2023-04-18
373,happy valley-goose bay,53.3168,-60.3315,5.170000000000016,60,100,2.06,CA,2023-04-18
374,berezovo,63.9381,65.0419,-9.419999999999959,92,85,3.16,RU,2023-04-18
375,posto fiscal rolim de moura,-13.0833,-62.2667,25.160000000000025,85,89,0.85,BR,2023-04-18
376,mahibadhoo,3.7833,72.9667,28.400000000000034,72,87,0.65,MV,2023-04-18
377,letlhakane,-21.4167,25.5833,17.54000000000002,38,0,3.57,BW,2023-04-18
378,remire-montjoly,4.9167,-52.2667,24.02000000000004,94,40,0.0,GF,2023-04-18
379,codajas,-3.8367,-62.0569,24.120000000000005,96,94,1.36,BR,2023-04-18
380,yorkton,51.2167,-102.4677,0.910000000000025,80,100,9.26,CA,2023-04-18
381,lazaro cardenas,17.9583,-102.2,28.5,60,18,4.46,MX,2023-04-18
382,i-n-salah,27.1935,2.4607,28.100000000000023,9,26,4.53,DZ,2023-04-18
383,tongouson,5.0214,120.1328,28.53000000000003,73,16,2.26,PH,2023-04-18
384,pokrovsk,48.282,37.1758,9.460000000000036,79,100,4.58,UA,2023-04-18
385,dhidhdhoo,6.8833,73.1,28.24000000000001,72,48,1.59,MV,2023-04-18
386,wilmington island,32.0036,-80.9737,21.05000000000001,46,0,3.6,US,2023-04-18
387,brzeg dolny,51.273,16.7082,11.0,82,100,4.02,PL,2023-04-18
388,sabirabad,40.0095,48.4752,8.25,83,13,1.53,AZ,2023-04-18
389,lajinha,-20.1514,-41.6228,22.370000000000005,82,51,0.09,BR,2023-04-18
390,sursk,53.0754,45.6846,7.78000000000003,54,100,1.55,RU,2023-04-18
391,manaure,11.7751,-72.4445,27.58000000000004,67,17,5.54,CO,2023-04-18
392,belyy yar,53.6039,91.3903,-10.060000000000002,62,0,4.0,RU,2023-04-18
393,dawson creek,55.7666,-120.2362,11.430000000000007,20,40,5.66,CA,2023-04-18
394,bamboo flat,11.7,92.7167,27.220000000000027,84,87,2.87,IN,2023-04-18
395,grave,51.759,5.7388,10.080000000000041,76,75,4.63,NL,2023-04-18
396,villamontes,-21.25,-63.5,18.730000000000018,93,100,1.36,BO,2023-04-18
397,papa,47.33,17.4674,7.960000000000036,100,97,1.03,HU,2023-04-18
398,novo aripuana,-5.1206,-60.3797,24.150000000000034,97,97,1.06,BR,2023-04-18
399,iquique,-20.2208,-70.1431,21.02000000000004,81,44,3.33,CL,2023-04-18
400,sidney,-33.8679,151.2073,20.75,73,40,3.09,AU,2023-04-18
401,carinhanha,-14.3047,-43.765,28.700000000000045,43,72,2.2,BR,2023-04-18
402,velikiy ustyug,60.7644,46.3106,-0.01999999999998181,95,1,2.3,RU,2023-04-18
403,papao,-17.75,-149.55,29.82000000000005,75,29,7.15,PF,2023-04-18
404,pran buri,12.3847,99.9098,28.010000000000048,84,84,2.22,TH,2023-04-18
405,muisne,0.6,-80.0333,26.74000000000001,81,79,2.17,EC,2023-04-18
406,taro,-8.3862,115.28,22.0,91,55,0.41,ID,2023-04-18
407,xining,36.6167,101.7667,11.930000000000007,34,1,1.08,CN,2023-04-18
408,port blair,11.6667,92.75,27.189999999999998,84,88,2.99,IN,2023-04-18
409,tondano,1.3038,124.9112,23.05000000000001,75,33,0.02,ID,2023-04-18
410,kochubey,44.3861,46.5825,9.82000000000005,62,72,8.36,RU,2023-04-18
411,luderitz,-26.6481,15.1594,19.52000000000004,50,0,0.6,NA,2023-04-18
412,belem de sao francisco,-8.7539,-38.9658,27.510000000000048,60,100,5.22,BR,2023-04-18
413,rengasdengklok,-6.1592,107.2981,26.07000000000005,89,100,1.96,ID,2023-04-18
414,zhanaozen,43.3,52.8,8.730000000000018,24,22,8.5,KZ,2023-04-18
415,hami,42.8,93.45,7.850000000000023,17,100,12.82,CN,2023-04-18
416,burang,30.25,81.1667,-2.1299999999999955,90,71,0.63,CN,2023-04-18
417,berezanskaya,45.7056,39.5932,10.160000000000025,83,80,4.57,RU,2023-04-18
418,hantsavichy,52.758,26.43,8.560000000000002,81,100,3.09,BY,2023-04-18
419,vologda,59.2187,39.8886,2.9700000000000273,96,22,2.47,RU,2023-04-18
420,plettenberg bay,-34.0527,23.3716,16.28000000000003,85,19,0.91,ZA,2023-04-18
421,rio grande,-32.035,-52.0986,18.060000000000002,36,68,8.35,BR,2023-04-18
422,bengkulu,-3.8004,102.2655,24.410000000000025,89,90,1.68,ID,2023-04-18
423,oshawa,43.9001,-78.8496,3.7100000000000364,75,100,5.66,CA,2023-04-18
424,san antonio de pale,-1.4014,5.6325,28.340000000000032,79,86,5.84,GQ,2023-04-18
425,sittwe,20.15,92.9,27.189999999999998,87,12,0.62,MM,2023-04-18
426,kuruman,-27.4524,23.4325,13.879999999999995,29,0,2.16,ZA,2023-04-18
427,taungoo,18.9333,96.4333,25.430000000000007,71,0,1.62,MM,2023-04-18
428,richards bay,-28.783,32.0377,18.600000000000023,86,0,3.62,ZA,2023-04-18
429,melfort,52.8667,-104.6177,0.07000000000005002,93,100,4.63,CA,2023-04-18
430,kailua-kona,19.6406,-155.9956,28.060000000000002,67,75,3.6,US,2023-04-18
431,san luis,-33.295,-66.3356,12.840000000000032,34,73,0.41,AR,2023-04-18
432,midvagur,62.0511,-7.1939,7.460000000000036,93,56,4.12,FO,2023-04-18
433,chonchi,-42.6128,-73.8092,12.840000000000032,98,100,0.8,CL,2023-04-18
434,mil'kovo,55.6078,37.7956,10.110000000000014,76,90,3.11,RU,2023-04-18
435,yarmouth,41.7057,-70.2286,12.03000000000003,61,75,6.69,US,2023-04-18
436,gurupi,-11.7292,-49.0686,25.99000000000001,77,83,1.87,BR,2023-04-18
437,bu'aale,1.0833,42.5833,25.689999999999998,83,85,2.69,SO,2023-04-18
438,saint-pierre,-21.3393,55.4781,24.200000000000045,78,4,3.6,RE,2023-04-18
439,necochea,-38.5473,-58.7368,13.910000000000025,63,99,6.16,AR,2023-04-18
440,novosergiyevka,52.0934,53.6528,7.260000000000048,59,100,2.34,RU,2023-04-18
441,port augusta,-32.5,137.7667,16.610000000000014,58,84,7.75,AU,2023-04-18
442,pandan,14.0453,124.1694,27.57000000000005,77,82,4.94,PH,2023-04-18
443,ulsan,35.5372,129.3167,19.340000000000032,75,61,1.26,KR,2023-04-18
444,lib,8.3122,167.3766,27.340000000000032,80,100,7.89,MH,2023-04-18
445,arhribs,36.7936,4.3116,12.980000000000018,74,4,8.66,DZ,2023-04-18
446,de aar,-30.6497,24.0123,17.55000000000001,30,0,3.0,ZA,2023-04-18
447,port macquarie,-31.4333,152.9167,21.610000000000014,60,94,0.63,AU,2023-04-18
448,salekhard,66.53,66.6019,-13.689999999999998,77,31,3.11,RU,2023-04-18
449,marsh harbour,26.5412,-77.0636,23.54000000000002,74,69,7.1,BS,2023-04-18
450,rechka-vydrino,51.485,104.8461,-7.2999999999999545,80,80,2.61,RU,2023-04-18
451,clarksville,36.5298,-87.3595,27.100000000000023,22,0,5.14,US,2023-04-18
452,kolonia town,6.964,158.206,28.060000000000002,89,100,5.14,FM,2023-04-18
453,laminusa,5.5549,120.9136,28.58000000000004,73,26,2.66,PH,2023-04-18
454,ebon,4.582,168.6964,27.74000000000001,80,87,6.5,MH,2023-04-18
455,trincomalee,8.5711,81.2335,22.960000000000036,96,24,1.37,LK,2023-04-18
456,tortoli,39.9256,9.6572,10.900000000000034,87,0,3.6,IT,2023-04-18
457,tyukhtet,56.5389,89.3011,-10.120000000000005,92,100,2.78,RU,2023-04-18
458,inhambane,-23.865,35.3833,19.170000000000016,91,73,1.1,MZ,2023-04-18
459,sombrerete,23.6333,-103.65,23.49000000000001,14,32,9.22,MX,2023-04-18
460,kichmengskiy gorodok,59.9816,45.7854,1.2700000000000387,91,19,2.32,RU,2023-04-18
461,arno,60.1167,18.6333,3.7700000000000387,95,12,3.45,SE,2023-04-18
462,forte dei marmi,43.9648,10.1724,13.870000000000005,63,67,1.92,IT,2023-04-18
463,cidreira,-30.1811,-50.2056,15.670000000000016,74,43,2.02,BR,2023-04-18
464,sampang,-7.1872,113.2394,26.5,88,80,1.44,ID,2023-04-18
465,guichen,47.9676,-1.7953,8.730000000000018,92,0,3.6,FR,2023-04-18
466,bengbu,32.9408,117.3608,17.930000000000007,83,67,3.53,CN,2023-04-18
467,conde,-7.2597,-34.9075,26.700000000000045,89,20,0.0,BR,2023-04-18
468,san jose de jachal,-30.2406,-68.7469,15.800000000000011,31,9,0.53,AR,2023-04-18
469,tchollire,8.4022,14.1698,31.25,30,92,1.58,CM,2023-04-18
470,trujillo,-8.116,-79.03,26.980000000000018,78,69,5.14,PE,2023-04-18
471,cill airne,52.05,-9.5167,6.300000000000011,91,1,2.77,IE,2023-04-18
472,vallegrande,-18.4897,-64.1069,14.939999999999998,97,84,1.39,BO,2023-04-18
473,egilsstadir,65.2653,-14.3948,7.9500000000000455,81,75,1.54,IS,2023-04-18
474,mandali,33.7499,45.5541,23.230000000000018,33,2,2.56,IQ,2023-04-18
475,isangel,-19.55,169.2667,30.060000000000002,74,75,4.63,VU,2023-04-18
476,mazagao,-0.115,-51.2894,25.03000000000003,98,100,1.12,BR,2023-04-18
477,kerikeri,-35.2268,173.9474,21.060000000000002,96,84,1.34,NZ,2023-04-18
478,ulanhot,46.0833,122.0833,7.760000000000048,18,100,3.23,CN,2023-04-18
479,bloemfontein,-29.1211,26.214,7.710000000000036,87,0,0.51,ZA,2023-04-18
480,bandon,51.7469,-8.7425,8.770000000000039,94,3,3.39,IE,2023-04-18
481,ixtapa,20.7,-105.2,26.57000000000005,69,75,7.2,MX,2023-04-18
482,pula,44.8683,13.8481,14.310000000000002,62,0,5.14,HR,2023-04-18
483,wenchang,30.904,118.4887,22.05000000000001,82,100,3.71,CN,2023-04-18
484,maceio,-9.6658,-35.7353,25.689999999999998,94,20,2.57,BR,2023-04-18
485,pueblo nuevo,23.3833,-105.3833,20.360000000000014,25,74,3.35,MX,2023-04-18
486,gannan,47.9147,123.5031,7.090000000000032,45,69,5.48,CN,2023-04-18
487,alice springs,-23.7,133.8833,13.75,77,73,2.57,AU,2023-04-18
488,karachi,24.9056,67.0822,26.900000000000034,61,40,3.6,PK,2023-04-18
489,tangalle,6.024,80.7911,24.090000000000032,92,29,0.93,LK,2023-04-18
490,derbent,42.0678,48.2899,9.760000000000048,84,42,7.58,RU,2023-04-18
491,ampanihy,-24.7,44.75,20.439999999999998,90,19,3.08,MG,2023-04-18
492,dauphin,51.1494,-100.0502,5.080000000000041,36,100,4.63,CA,2023-04-18
493,taseyevo,57.2169,94.8978,-10.419999999999959,84,100,5.66,RU,2023-04-18
494,tekeli,44.83,78.8239,-5.229999999999961,66,4,2.47,KZ,2023-04-18
495,chul'man,56.8479,124.9104,-7.849999999999966,88,78,0.65,RU,2023-04-18
496,huotong,26.8497,119.4181,21.99000000000001,98,100,1.02,CN,2023-04-18
497,gazli,40.1333,63.45,8.640000000000043,31,25,6.65,UZ,2023-04-18
498,antsiranana,-12.2787,49.2917,25.02000000000004,81,14,5.49,MG,2023-04-18
499,porto novo,6.4965,2.6036,29.900000000000034,80,94,1.74,BJ,2023-04-18
500,itai,-23.4178,-49.0906,20.28000000000003,97,100,3.16,BR,2023-04-18
501,bria,6.5423,21.9863,22.78000000000003,83,99,1.52,CF,2023-04-18
502,robertsport,6.7533,-11.3686,26.80000000000001,83,25,1.3,LR,2023-04-18
503,acajutla,13.5928,-89.8275,29.150000000000034,62,81,3.1,SV,2023-04-18
504,antofagasta,-23.65,-70.4,17.600000000000023,80,50,5.49,CL,2023-04-18
505,fisterra,42.9049,-9.2629,14.450000000000045,81,69,6.79,ES,2023-04-18
506,eisen,36.8217,128.6308,17.960000000000036,54,25,1.22,KR,2023-04-18
507,bijapur,16.8333,75.7,28.52000000000004,30,3,0.71,IN,2023-04-18
508,itapirapua,-15.8233,-50.6133,24.860000000000014,77,99,1.18,BR,2023-04-18
509,abepura,-2.6333,140.5833,27.450000000000045,74,20,1.03,ID,2023-04-18
510,belmonte,-15.8631,-38.8828,25.760000000000048,86,16,2.74,BR,2023-04-18
511,bandar lampung,-5.4254,105.258,24.57000000000005,90,55,1.21,ID,2023-04-18
512,kitimat,54.0524,-128.6534,8.28000000000003,65,97,0.6,CA,2023-04-18
513,nema,57.5067,50.5011,4.830000000000041,85,99,3.33,RU,2023-04-18
514,tazacorte,28.629,-17.9293,18.54000000000002,81,0,2.24,ES,2023-04-18
515,tommot,58.9564,126.2925,-4.359999999999957,80,59,2.37,RU,2023-04-18
516,xiva,41.3783,60.3639,3.990000000000009,21,4,5.07,UZ,2023-04-18
517,katoomba,-33.7198,150.3074,14.480000000000018,51,82,0.33,AU,2023-04-18
518,barinitas,8.7622,-70.4111,24.670000000000016,94,99,1.44,VE,2023-04-18
519,minot air force base,48.4209,-101.3391,7.100000000000023,43,100,10.29,US,2023-04-18
520,karratha,-20.7377,116.8463,25.590000000000032,47,5,10.62,AU,2023-04-18
521,terekli-mekteb,44.1671,45.8698,7.82000000000005,76,92,5.07,RU,2023-04-18
522,wanxian,30.8039,108.3897,23.83000000000004,87,69,0.83,CN,2023-04-18
523,ohara,35.25,140.3833,20.870000000000005,64,31,3.74,JP,2023-04-18
524,ataq,14.5377,46.8319,21.32000000000005,51,1,4.49,YE,2023-04-18
525,puerto san jose,13.9256,-90.8244,30.55000000000001,53,45,3.38,GT,2023-04-18
526,nhamunda,-2.1861,-56.7131,23.53000000000003,98,100,1.23,BR,2023-04-18
527,pangody,65.85,74.4859,-12.839999999999975,92,100,4.88,RU,2023-04-18
528,mandera,3.9366,41.867,26.78000000000003,71,49,2.34,KE,2023-04-18
529,lycksele,64.5954,18.6735,-1.0699999999999932,86,100,0.0,SE,2023-04-18
530,yacuiba,-22.038,-63.6797,16.660000000000025,97,84,0.77,BO,2023-04-18
531,kristiansund,63.1115,7.732,7.360000000000014,65,91,1.54,NO,2023-04-18
532,vilyuysk,63.7553,121.6247,-3.319999999999993,93,99,2.76,RU,2023-04-18
533,ocean shores,46.9737,-124.1563,8.900000000000034,86,100,4.47,US,2023-04-18
534,nar'yan-mar,67.6713,53.087,-11.229999999999961,100,77,3.29,RU,2023-04-18
535,meknes,33.9776,-5.525,22.49000000000001,49,40,3.6,MA,2023-04-18
536,el matama,16.7095,33.3565,28.140000000000043,8,23,5.45,SD,2023-04-18
537,la passe,45.5549,-0.8967,11.129999999999995,94,5,3.7,FR,2023-04-18
538,boli,45.7667,130.5167,8.870000000000005,56,35,3.51,CN,2023-04-18
539,heroica caborca,30.7167,-112.15,26.49000000000001,19,57,5.56,MX,2023-04-18
540,karkkila,60.5342,24.2098,5.100000000000023,75,99,4.34,FI,2023-04-18
541,rongelap,11.1635,166.8941,26.78000000000003,80,99,9.93,MH,2023-04-18
542,lagdo,9.05,13.7333,32.94,30,97,2.51,CM,2023-04-18
543,karagandy,49.8019,73.1021,0.9700000000000273,97,95,4.85,KZ,2023-04-18
544,sarnen,46.8985,8.2507,10.82000000000005,75,75,4.63,CH,2023-04-18
545,palu,-0.8917,119.8707,28.260000000000048,71,100,1.3,ID,2023-04-18
546,udaipur,24.5712,73.6918,24.670000000000016,31,18,3.07,IN,2023-04-18
547,hilo,19.7297,-155.09,27.850000000000023,70,0,8.75,US,2023-04-18
548,gadzhiyevo,69.2551,33.3362,2.490000000000009,89,100,10.51,RU,2023-04-18
549,roswell,34.0232,-84.3616,25.879999999999995,31,0,3.09,US,2023-04-18
550,mombetsu,44.3525,143.3525,4.07000000000005,80,100,1.57,JP,2023-04-18
551,patacamaya,-17.2333,-67.9167,10.770000000000039,47,2,0.03,BO,2023-04-18
552,nova vicosa,-17.8919,-39.3719,26.150000000000034,86,41,6.26,BR,2023-04-18
553,kolondieba,11.0882,-6.8926,30.77000000000004,10,47,1.88,ML,2023-04-18
554,marennes,45.8228,-1.1055,10.53000000000003,82,2,7.38,FR,2023-04-18
555,essaouira,31.5125,-9.77,17.74000000000001,88,82,2.45,MA,2023-04-18
556,lorengau,-2.0226,147.2712,28.970000000000027,74,99,3.3,PG,2023-04-18
557,peterhead,57.5058,-1.7981,6.220000000000027,81,32,4.55,GB,2023-04-18
558,tataouine,32.9297,10.4518,17.0,46,1,4.1,TN,2023-04-18
559,changping,40.2186,116.2197,12.800000000000011,43,24,1.39,CN,2023-04-18
560,port alberni,49.2413,-124.8028,7.910000000000025,88,100,4.02,CA,2023-04-18
561,bubaque,11.2833,-15.8333,25.52000000000004,74,97,9.44,GW,2023-04-18
562,bantogon,6.5333,124.0333,27.970000000000027,70,14,0.17,PH,2023-04-18
563,rensselaer,42.7168,-73.4829,6.78000000000003,65,100,3.42,US,2023-04-18
564,dungarpur,23.8333,73.7167,26.950000000000045,32,43,3.4,IN,2023-04-18
565,catia la mar,10.6038,-67.0303,30.110000000000014,70,40,3.09,VE,2023-04-18
566,leticia,-4.2153,-69.9406,28.03000000000003,83,40,2.06,CO,2023-04-18
567,padang,-0.9492,100.3543,24.03000000000003,88,100,1.3,ID,2023-04-18
568,pechora,65.1472,57.2244,-1.5,81,59,3.58,RU,2023-04-18
569,fukuecho,32.6881,128.8419,19.200000000000045,100,75,5.14,JP,2023-04-18
570,palikir - national government center,6.9248,158.1611,27.470000000000027,89,100,5.14,FM,2023-04-18
571,monterey,36.2505,-121.2516,15.100000000000023,36,91,6.62,US,2023-04-18
